uniswapv2/0xce84867c3c02b05dc570d0135103d3fb9cc19433/14803788/amm_reduced,0.1588825633601308
uniswapv2/0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852/14983740/amm_reduced,34.271275422708705
uniswapv2/0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852/14969198/amm_reduced,7.557074585822586
uniswapv2/0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852/14960118/amm_reduced,2.7096552982740256
uniswapv2/0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852/14959897/amm_reduced,1.5913530135720164
uniswapv2/0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852/14955187/amm_reduced,5.314752546933538
uniswapv2/0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852/14954938/amm_reduced,0.0
uniswapv2/0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852/14953923/amm_reduced,47.08634768534485
uniswapv2/0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852/14953921/amm_reduced,4.547400065687158
uniswapv2/0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852/14953917/amm_reduced,0.0
uniswapv2/0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852/14953916/amm_reduced,223.63314871993097
uniswapv2/0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852/14953915/amm_reduced,538.4275123846544
uniswapv2/0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852/14759772/amm_reduced,3.3638637777345757
uniswapv2/0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852/14759771/amm_reduced,4.711313832739037
uniswapv2/0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852/14759310/amm_reduced,5.844446128323624
uniswapv2/0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852/14437210/amm_reduced,8.258215979803882
uniswapv2/0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852/14096655/amm_reduced,0.4577536339868282
uniswapv2/0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852/14067746/amm_reduced,16.396954013241277
uniswapv2/0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852/14067745/amm_reduced,0.0
uniswapv2/0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852/14054690/amm_reduced,0.0
uniswapv2/0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852/14051707/amm_reduced,0.04747588414062703
uniswapv2/0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852/14051133/amm_reduced,3.2666883425298394
uniswapv2/0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852/14022762/amm_reduced,5.560139661403109
uniswapv2/0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852/13959775/amm_reduced,1.2309342307156683
uniswapv2/0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852/13764509/amm_reduced,0.7160683430043191
uniswapv2/0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852/13740219/amm_reduced,2.5233869474020203
uniswapv2/0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852/13740210/amm_reduced,2.8871415864540113
uniswapv2/0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852/13738067/amm_reduced,1.5311719425734933
uniswapv2/0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852/12956545/amm_reduced,3.9171564525444795
uniswapv2/0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852/12819018/amm_reduced,18.1291632042833
uniswapv2/0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852/12684405/amm_reduced,38.98912162381113
uniswapv2/0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852/12684179/amm_reduced,8.425653316357707
uniswapv2/0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852/12678267/amm_reduced,1.7767526634181647
uniswapv2/0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852/12673134/amm_reduced,7.783951931782735
uniswapv2/0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852/12586656/amm_reduced,8.336473138411787
uniswapv2/0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852/12540509/amm_reduced,5.18823115738184
