0xc5be99a02c6857f9eac67bbce58df5572498f40c,10458509,1062625617367946495026
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10463289,518409808956410716159
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10465116,704247933722554146514
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10472655,845652152303640994864
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10475169,580000000000000000000
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10476656,534778850270598073110
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10477303,1100000000000000000000
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10477317,1108728378934173200663
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10477381,623043353120231577222
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10479636,571932325216704823493
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10479803,1000000000000000000000
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10484672,907821633529048781533
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10486191,543643474387460259155
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10489366,511903428382437341799
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10491281,777718314053270511510
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10491555,589000000000000000000
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10493424,600000000000000000000
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10494231,583056398619792902770
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10494743,533719091944541395640
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10498199,841000000000000000000
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10499567,1248838105414806380089
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10499635,1211954269628415432563
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10500276,658402009979516292197
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10500507,924335291596447467423
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10500784,1292594119741196739717
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10501298,1025416711368601793180
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10501668,1141991256051539847072
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10501695,700115786242206455922
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10501900,999056034402751559820
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10501936,958013499053245471232
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10504307,1151962028338566746346
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10504371,1113608530553465399832
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10506209,1769489470404440722257
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10506629,985636803020682984444
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10506636,959101891837058222629
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10506734,968209443418565626073
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10506797,2492038377702424968726
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10506807,1139416035722347220448
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10507538,592000000000000000000
0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,10507748,613990237241605178068
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10507931,1026225816849880115642
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10509155,2115187057975133014731
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10511277,1360837886260844328577
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10511656,1853647363890662902369
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10511951,1985364221369852157014
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10512137,1095781908785340121133
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10512181,1195000000000000000000
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10512311,754368649456226214793
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10512473,755157913830840341087
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10512480,661065690252746503815
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10512553,750000000000000000000
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10512659,1451771675742124711221
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10512668,1047791825339414819544
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10512678,1074053849959122387478
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10512873,1124054198428334801557
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10512944,1369138891289516664204
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10512957,591500000000000000000
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10513180,798925512264158653506
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10513227,1361000000000000000000
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10513649,838907938265568952323
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10514140,726481524920709244634
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10514152,518602202683567255752
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10514173,697264196864419417852
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10514228,820169597515663965103
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10514501,803040520452110437865
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10514506,857844631802882705585
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10515483,522700000000000000000
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10515881,506697279054419590842
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10516376,506700000000000000000
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10516969,1256515206570112254028
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10517257,1246000000000000000000
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10517980,697555004426524618600
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10518038,688350822059945176944
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10519187,727484142232532526608
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10519387,800000000000000000000
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10519388,1358706786383648785179
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10520220,513004088072728655774
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10520245,727484142232532526608
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10522978,925244409051532449024
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10522983,897211692153247160716
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10524121,703182436797211765495
0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,10524758,503700000000000000000
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10524890,857230831852097031684
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10525423,861000000000000000000
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10525709,806644437803790345350
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10525712,785915813647710846452
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10525744,782871647795784268256
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10525891,800000000000000000000
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10525991,873530042285758973742
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10526269,720799405108789114693
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10526635,1329207187392033114353
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10526765,1247847281410568963332
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10526812,561010922907662553124
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10526917,1224833587247817388140
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10526923,793176410472897937068
0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,10527596,540000000000000000000
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10528449,600000000000000000000
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10529289,621888726685289345346
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10529606,2143486273437862980768
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10529616,617627065689347171606
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10529623,2171583672365092438514
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10531896,953281838220844167296
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10532235,510271912549368484972
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10532263,551924374553574358025
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10532424,2349594360920472177220
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10532447,2259195336815206448079
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10533022,1997357434126610146659
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10533061,650168228316870245197
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10534714,610459037092632602411
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10535721,548674002471239305672
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10536781,1698006264882237948791
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10538021,1096323852742997987785
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10538059,1046417360557411248520
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10538496,905062882676363982865
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10538750,1096000000000000000000
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10538805,1894079605715627162654
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10538813,1317106780594063212095
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10538932,767276441853129639924
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10538964,749811190785870487133
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10538972,2862124001752160624158
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10538977,655000000000000000000
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10538979,3988689018118923607049
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10538996,725000000000000000000
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10539047,3331030695212770072620
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10539107,1070377381441133525133
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10539114,686561466141018714499
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10539206,872124466115323850867
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10539218,3302126044424041307805
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10539242,2523200000000000000000
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10539324,520961748629468310995
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10539874,746842535416423181992
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10539907,1167421822974292973112
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10541286,1124551544474573047135
0x55d5c232d921b9eaa6b37b5845e439acd04b4dba,10541336,1060000000000000000000
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10541760,602992825993662800457
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10541768,816116419787059707200
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10541793,729088954203395652061
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10541833,716099041162881473426
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10541838,667076422699481188888
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10541847,795883733810847352250
0x55d5c232d921b9eaa6b37b5845e439acd04b4dba,10541864,555000000000000000000
0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,10542046,666044345055932912358
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10542046,666044345055932912358
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10542137,1302084313148252265525
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10542154,632914422748644063105
0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,10542154,632914422748644063105
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10542216,630195574071748483828
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10542253,919548577044750704984
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10542302,904626806685824569363
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10542757,669545917727202340068
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10543413,857184332106984067794
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10543742,772373019195800179239
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10544466,840295329654917732881
0xa478c2975ab1ea89e8196811f51a7b7ade33eb11,10544681,694020711215504791306
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10544681,694020711215504791306
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10544689,877974774221880876454
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10544706,1828851655560131433290
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10544723,1255705853926427536463
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10545154,800000000000000000000
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10545196,590568414446984825265
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10545645,2283674775075001290679
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10545646,585200000000000000000
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10545794,536000000000000000000
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10547015,671480566029382191308
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10547038,1186391594161599869542
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10547526,1760663462148511722745
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10547579,1199320641540084907067
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10547890,801000000000000000000
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10548540,603000000000000000000
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10548544,611464676388618903007
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10548676,1115955882930118372372
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10548838,700000000000000000000
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10548970,870000000000000000000
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10548974,647107727023863131679
0xa478c2975ab1ea89e8196811f51a7b7ade33eb11,10548974,647107727023863131679
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10549258,689430354513065452266
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10549361,631000000000000000000
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10549442,555116249037704444821
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10549458,780057214740176140637
0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,10549470,631000000000000000000
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10549690,539502306571146764928
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10549716,530819503704397922215
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10549728,529003261511269493789
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10549925,530828864804710700487
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10550022,523629944094095747623
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10550265,597195553304116657628
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10550335,800000000000000000000
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10550374,836280522414924950146
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10550959,1111000000000000000000
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10551174,651041075915674970777
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10551195,2318148319765009789354
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10553161,1179736443495864902804
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10553533,899456620961277585241
0x2fdbadf3c4d5a8666bc06645b8358ab803996e28,10553653,1312000000000000000000
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10553802,2056200000000000000000
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10554077,723742939414861648185
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10554207,3264422526838289907806
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10554473,558984554280166229620
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10554498,800000000000000000000
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10554544,613150357440951837539
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10554625,613000000000000000000
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10554679,640675020179137844832
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10554745,641000000000000000000
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10554774,1310500000000000000000
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10554857,559000000000000000000
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10554945,707844425715738869350
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10554997,708000000000000000000
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10555436,722572430848463547753
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10555531,722900000000000000000
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10556489,852862685142380252868
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10557190,1461272000788362340923
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10557491,1026948013143296509061
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10557788,850214278840494604921
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10557906,881277587614925557359
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10558663,3346721509958238117045
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10558672,541000000000000000000
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10558836,552658945844529797394
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10558913,552000000000000000000
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10558996,804154628410352180192
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10559101,542229581369603943885
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10559313,708508571702140492133
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10559433,532422855843539727057
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10559485,1675595960720614217500
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10559845,523253346361024287007
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10559856,554452084508959421041
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10559872,523140000000000000000
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10559886,554500000000000000000
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10560018,572545864038123108359
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10560060,520950572992959932059
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10560068,610973239449679871103
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10560089,511365090488508961109
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10560101,572400000000000000000
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10560207,566800000000000000000
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10560235,511000000000000000000
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10560243,530700000000000000000
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10560249,1000000000000000000000
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10560255,563502831520030153193
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10560335,610961030928135793598
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10560425,1377953512872699398236
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10560816,973608573955875370193
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10560893,538893651786620948705
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10561897,967654459683880422883
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10562909,962859490452635781997
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10563133,1061106682348937410195
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10563405,1706624244082575982613
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10564375,900000000000000000000
0x55d5c232d921b9eaa6b37b5845e439acd04b4dba,10564666,748889240164420154922
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10564730,1265000000000000000000
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10564765,609101159575852696433
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10564768,1010372596528537481455
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10567212,580000000000000000000
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10567589,1000000000000000000000
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10567617,642106447214620386582
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10567798,1000000000000000000000
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10568243,647000000000000000000
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10568277,590000000000000000000
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10568743,567831906325692053724
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10568795,568046031100447477944
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10568827,567764985397765780882
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10569074,543087051229755696076
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10569300,567540000000000000000
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10569601,549035205555015973003
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10570172,613963473036926593947
0x55d5c232d921b9eaa6b37b5845e439acd04b4dba,10570242,596681501709020267870
0x55d5c232d921b9eaa6b37b5845e439acd04b4dba,10570257,680398921876820645495
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10570276,1276000000000000000000
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10570282,521662177331077348139
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10570288,1560942334479049776508
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10570290,618250000000000000000
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10570481,625749341843030856712
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10571185,632000000000000000000
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10571198,629467808531870339042
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10571650,900000000000000000000
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10571823,570389330954374693933
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10571928,597944981574770841358
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10571956,746771546361832993104
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10572136,744407974646226619552
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10572320,1550062392061552904425
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10572362,1677000000000000000000
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10572984,1550000000000000000000
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10573133,1557030736489352489411
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10573140,1000000000000000000000
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10573404,808866297124431716856
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10573691,821041136084535222592
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10573734,809000000000000000000
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10573767,613198816446927710807
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10573795,613000000000000000000
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10574189,1555000000000000000000
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10576343,600000000000000000000
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10576426,509229111482809542602
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10577217,651533258695282649170
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10577291,570724050974946966403
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10577597,651500000000000000000
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10577751,619869806754315823075
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10578000,517986002281729806472
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10578520,570000000000000000000
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10580091,769946048516371766452
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10580195,770000000000000000000
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10581258,558200000000000000000
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10581273,842102265762059724603
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10581521,842000000000000000000
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10583327,1276445364016642868789
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10583798,634808132677452656705
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10585813,1157736536049550923608
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10586860,1749971372533191955084
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10587027,701000000000000000000
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10592382,752588605859368227086
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10593234,560000000000000000000
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10593551,1101363481613496118596
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10595330,1009330887678910942288
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10596345,702838102286079522556
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10597526,1060000000000000000000
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10606242,612633906142267331970
0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,10614113,1242521118563663450754
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10618079,732857778186179515472
0x0d0d65e7a7db277d3e0f5e1676325e75f3340455,10618130,734661123555354330551
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10623707,1106730910965015978221
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10624480,597642086630719836502
0xc5be99a02c6857f9eac67bbce58df5572498f40c,10625028,597600000000000000000
