0x06da0fd433c1a5d7a4faa01111c044910a184553,10869871
0x06da0fd433c1a5d7a4faa01111c044910a184553,11874417
0x06da0fd433c1a5d7a4faa01111c044910a184553,12131955
0x06da0fd433c1a5d7a4faa01111c044910a184553,11562612
0x06da0fd433c1a5d7a4faa01111c044910a184553,11874422
0x06da0fd433c1a5d7a4faa01111c044910a184553,11005054
0x06da0fd433c1a5d7a4faa01111c044910a184553,12007551
0x06da0fd433c1a5d7a4faa01111c044910a184553,11949696
0x06da0fd433c1a5d7a4faa01111c044910a184553,11906690
0x06da0fd433c1a5d7a4faa01111c044910a184553,10835075
0x06da0fd433c1a5d7a4faa01111c044910a184553,10834568
0x06da0fd433c1a5d7a4faa01111c044910a184553,10869901
0x06da0fd433c1a5d7a4faa01111c044910a184553,10901645
0x06da0fd433c1a5d7a4faa01111c044910a184553,10873999
0x06da0fd433c1a5d7a4faa01111c044910a184553,10854545
0x06da0fd433c1a5d7a4faa01111c044910a184553,11309713
0x06da0fd433c1a5d7a4faa01111c044910a184553,10845332
0x06da0fd433c1a5d7a4faa01111c044910a184553,11331733
0x06da0fd433c1a5d7a4faa01111c044910a184553,10830487
0x06da0fd433c1a5d7a4faa01111c044910a184553,10840729
0x06da0fd433c1a5d7a4faa01111c044910a184553,12274330
0x06da0fd433c1a5d7a4faa01111c044910a184553,12473497
0x06da0fd433c1a5d7a4faa01111c044910a184553,12491660
0x06da0fd433c1a5d7a4faa01111c044910a184553,10870946
0x06da0fd433c1a5d7a4faa01111c044910a184553,11774627
0x06da0fd433c1a5d7a4faa01111c044910a184553,11806886
0x06da0fd433c1a5d7a4faa01111c044910a184553,11512492
0x06da0fd433c1a5d7a4faa01111c044910a184553,11611310
0x06da0fd433c1a5d7a4faa01111c044910a184553,12461230
0x06da0fd433c1a5d7a4faa01111c044910a184553,11758257
0x06da0fd433c1a5d7a4faa01111c044910a184553,10852019
0x06da0fd433c1a5d7a4faa01111c044910a184553,13236404
0x06da0fd433c1a5d7a4faa01111c044910a184553,12489399
0x06da0fd433c1a5d7a4faa01111c044910a184553,12442108
0x06da0fd433c1a5d7a4faa01111c044910a184553,10870463
0x06da0fd433c1a5d7a4faa01111c044910a184553,10958018
0x06da0fd433c1a5d7a4faa01111c044910a184553,10870467
0x06da0fd433c1a5d7a4faa01111c044910a184553,10831562
0x06da0fd433c1a5d7a4faa01111c044910a184553,11280074
0x06da0fd433c1a5d7a4faa01111c044910a184553,11280076
0x06da0fd433c1a5d7a4faa01111c044910a184553,11512523
0x06da0fd433c1a5d7a4faa01111c044910a184553,11912396
0x06da0fd433c1a5d7a4faa01111c044910a184553,11913935
0x06da0fd433c1a5d7a4faa01111c044910a184553,11512530
0x06da0fd433c1a5d7a4faa01111c044910a184553,11912404
0x06da0fd433c1a5d7a4faa01111c044910a184553,10833111
0x06da0fd433c1a5d7a4faa01111c044910a184553,10853591
0x06da0fd433c1a5d7a4faa01111c044910a184553,10958040
0x06da0fd433c1a5d7a4faa01111c044910a184553,11912409
0x06da0fd433c1a5d7a4faa01111c044910a184553,11912411
0x06da0fd433c1a5d7a4faa01111c044910a184553,10835164
0x06da0fd433c1a5d7a4faa01111c044910a184553,11727070
0x06da0fd433c1a5d7a4faa01111c044910a184553,10851041
0x06da0fd433c1a5d7a4faa01111c044910a184553,10870497
0x06da0fd433c1a5d7a4faa01111c044910a184553,11912418
0x06da0fd433c1a5d7a4faa01111c044910a184553,10836196
0x06da0fd433c1a5d7a4faa01111c044910a184553,10835173
0x06da0fd433c1a5d7a4faa01111c044910a184553,12560105
0x06da0fd433c1a5d7a4faa01111c044910a184553,12103914
0x06da0fd433c1a5d7a4faa01111c044910a184553,11512555
0x06da0fd433c1a5d7a4faa01111c044910a184553,10839279
0x06da0fd433c1a5d7a4faa01111c044910a184553,10868465
0x06da0fd433c1a5d7a4faa01111c044910a184553,11987697
0x06da0fd433c1a5d7a4faa01111c044910a184553,10847478
0x06da0fd433c1a5d7a4faa01111c044910a184553,11013369
0x06da0fd433c1a5d7a4faa01111c044910a184553,10924283
0x06da0fd433c1a5d7a4faa01111c044910a184553,12464893
0x06da0fd433c1a5d7a4faa01111c044910a184553,10873598
0x06da0fd433c1a5d7a4faa01111c044910a184553,11758338
0x06da0fd433c1a5d7a4faa01111c044910a184553,12283652
0x06da0fd433c1a5d7a4faa01111c044910a184553,12103943
0x06da0fd433c1a5d7a4faa01111c044910a184553,12199179
0x06da0fd433c1a5d7a4faa01111c044910a184553,11496717
0x06da0fd433c1a5d7a4faa01111c044910a184553,12103953
0x06da0fd433c1a5d7a4faa01111c044910a184553,10848023
0x06da0fd433c1a5d7a4faa01111c044910a184553,10835736
0x06da0fd433c1a5d7a4faa01111c044910a184553,10954519
0x06da0fd433c1a5d7a4faa01111c044910a184553,11907351
0x06da0fd433c1a5d7a4faa01111c044910a184553,11907355
0x06da0fd433c1a5d7a4faa01111c044910a184553,12464919
0x06da0fd433c1a5d7a4faa01111c044910a184553,12872992
0x06da0fd433c1a5d7a4faa01111c044910a184553,11965218
0x06da0fd433c1a5d7a4faa01111c044910a184553,10836260
0x06da0fd433c1a5d7a4faa01111c044910a184553,10905380
0x06da0fd433c1a5d7a4faa01111c044910a184553,12148518
0x06da0fd433c1a5d7a4faa01111c044910a184553,12491559
0x06da0fd433c1a5d7a4faa01111c044910a184553,11371818
0x06da0fd433c1a5d7a4faa01111c044910a184553,12491563
0x06da0fd433c1a5d7a4faa01111c044910a184553,12464940
0x06da0fd433c1a5d7a4faa01111c044910a184553,13262636
0x06da0fd433c1a5d7a4faa01111c044910a184553,10829621
0x06da0fd433c1a5d7a4faa01111c044910a184553,11269942
0x06da0fd433c1a5d7a4faa01111c044910a184553,11974966
0x06da0fd433c1a5d7a4faa01111c044910a184553,11307837
0x06da0fd433c1a5d7a4faa01111c044910a184553,11414333
0x06da0fd433c1a5d7a4faa01111c044910a184553,12031805
0x06da0fd433c1a5d7a4faa01111c044910a184553,11307840
0x06da0fd433c1a5d7a4faa01111c044910a184553,12491581
0x06da0fd433c1a5d7a4faa01111c044910a184553,11285314
0x06da0fd433c1a5d7a4faa01111c044910a184553,11896643
0x06da0fd433c1a5d7a4faa01111c044910a184553,12206916
0x06da0fd433c1a5d7a4faa01111c044910a184553,10836293
0x06da0fd433c1a5d7a4faa01111c044910a184553,10867014
0x06da0fd433c1a5d7a4faa01111c044910a184553,11797328
0x06da0fd433c1a5d7a4faa01111c044910a184553,11722577
0x06da0fd433c1a5d7a4faa01111c044910a184553,11904849
0x06da0fd433c1a5d7a4faa01111c044910a184553,11912530
0x06da0fd433c1a5d7a4faa01111c044910a184553,11914068
0x06da0fd433c1a5d7a4faa01111c044910a184553,11974996
0x06da0fd433c1a5d7a4faa01111c044910a184553,12261718
0x06da0fd433c1a5d7a4faa01111c044910a184553,12464979
0x06da0fd433c1a5d7a4faa01111c044910a184553,10836312
0x06da0fd433c1a5d7a4faa01111c044910a184553,11701593
0x06da0fd433c1a5d7a4faa01111c044910a184553,12491603
0x06da0fd433c1a5d7a4faa01111c044910a184553,10867039
0x06da0fd433c1a5d7a4faa01111c044910a184553,10874208
0x06da0fd433c1a5d7a4faa01111c044910a184553,11283809
0x06da0fd433c1a5d7a4faa01111c044910a184553,10863970
0x06da0fd433c1a5d7a4faa01111c044910a184553,11975011
0x06da0fd433c1a5d7a4faa01111c044910a184553,11541864
0x06da0fd433c1a5d7a4faa01111c044910a184553,11592040
0x06da0fd433c1a5d7a4faa01111c044910a184553,11978603
0x06da0fd433c1a5d7a4faa01111c044910a184553,11826028
0x06da0fd433c1a5d7a4faa01111c044910a184553,10841453
0x06da0fd433c1a5d7a4faa01111c044910a184553,12490608
0x06da0fd433c1a5d7a4faa01111c044910a184553,11984753
0x06da0fd433c1a5d7a4faa01111c044910a184553,12294518
0x06da0fd433c1a5d7a4faa01111c044910a184553,12969847
0x06da0fd433c1a5d7a4faa01111c044910a184553,11282301
0x06da0fd433c1a5d7a4faa01111c044910a184553,12465030
0x06da0fd433c1a5d7a4faa01111c044910a184553,12146056
0x06da0fd433c1a5d7a4faa01111c044910a184553,12465036
0x06da0fd433c1a5d7a4faa01111c044910a184553,11984781
0x06da0fd433c1a5d7a4faa01111c044910a184553,11302798
0x06da0fd433c1a5d7a4faa01111c044910a184553,11826575
0x06da0fd433c1a5d7a4faa01111c044910a184553,12469135
0x06da0fd433c1a5d7a4faa01111c044910a184553,10846609
0x06da0fd433c1a5d7a4faa01111c044910a184553,11810193
0x06da0fd433c1a5d7a4faa01111c044910a184553,10905491
0x06da0fd433c1a5d7a4faa01111c044910a184553,11630995
0x06da0fd433c1a5d7a4faa01111c044910a184553,11660691
0x06da0fd433c1a5d7a4faa01111c044910a184553,11847058
0x06da0fd433c1a5d7a4faa01111c044910a184553,11847059
0x06da0fd433c1a5d7a4faa01111c044910a184553,11890582
0x06da0fd433c1a5d7a4faa01111c044910a184553,12199315
0x06da0fd433c1a5d7a4faa01111c044910a184553,12490645
0x06da0fd433c1a5d7a4faa01111c044910a184553,12684179
0x06da0fd433c1a5d7a4faa01111c044910a184553,11878300
0x06da0fd433c1a5d7a4faa01111c044910a184553,10847648
0x06da0fd433c1a5d7a4faa01111c044910a184553,11546529
0x06da0fd433c1a5d7a4faa01111c044910a184553,10975138
0x06da0fd433c1a5d7a4faa01111c044910a184553,12468133
0x06da0fd433c1a5d7a4faa01111c044910a184553,12468137
0x06da0fd433c1a5d7a4faa01111c044910a184553,10905514
0x06da0fd433c1a5d7a4faa01111c044910a184553,11786155
0x06da0fd433c1a5d7a4faa01111c044910a184553,11285932
0x06da0fd433c1a5d7a4faa01111c044910a184553,10905005
0x06da0fd433c1a5d7a4faa01111c044910a184553,10853298
0x06da0fd433c1a5d7a4faa01111c044910a184553,10841523
0x06da0fd433c1a5d7a4faa01111c044910a184553,11302838
0x06da0fd433c1a5d7a4faa01111c044910a184553,12261814
0x06da0fd433c1a5d7a4faa01111c044910a184553,12531127
0x06da0fd433c1a5d7a4faa01111c044910a184553,10835899
0x06da0fd433c1a5d7a4faa01111c044910a184553,11914172
0x06da0fd433c1a5d7a4faa01111c044910a184553,11943868
0x06da0fd433c1a5d7a4faa01111c044910a184553,11969470
0x06da0fd433c1a5d7a4faa01111c044910a184553,10906559
0x06da0fd433c1a5d7a4faa01111c044910a184553,12491709
0x06da0fd433c1a5d7a4faa01111c044910a184553,12524993
0x06da0fd433c1a5d7a4faa01111c044910a184553,12490693
0x06da0fd433c1a5d7a4faa01111c044910a184553,12491719
0x06da0fd433c1a5d7a4faa01111c044910a184553,11914184
0x06da0fd433c1a5d7a4faa01111c044910a184553,10837451
0x06da0fd433c1a5d7a4faa01111c044910a184553,11592139
0x06da0fd433c1a5d7a4faa01111c044910a184553,10905044
0x06da0fd433c1a5d7a4faa01111c044910a184553,11767766
0x06da0fd433c1a5d7a4faa01111c044910a184553,11722199
0x06da0fd433c1a5d7a4faa01111c044910a184553,11818969
0x06da0fd433c1a5d7a4faa01111c044910a184553,11749853
0x06da0fd433c1a5d7a4faa01111c044910a184553,12513758
0x06da0fd433c1a5d7a4faa01111c044910a184553,11909087
0x06da0fd433c1a5d7a4faa01111c044910a184553,11333088
0x06da0fd433c1a5d7a4faa01111c044910a184553,12676063
0x06da0fd433c1a5d7a4faa01111c044910a184553,12513764
0x06da0fd433c1a5d7a4faa01111c044910a184553,10829797
0x06da0fd433c1a5d7a4faa01111c044910a184553,11749861
0x06da0fd433c1a5d7a4faa01111c044910a184553,11778021
0x06da0fd433c1a5d7a4faa01111c044910a184553,12105191
0x06da0fd433c1a5d7a4faa01111c044910a184553,11721705
0x06da0fd433c1a5d7a4faa01111c044910a184553,11981801
0x06da0fd433c1a5d7a4faa01111c044910a184553,12105193
0x06da0fd433c1a5d7a4faa01111c044910a184553,13179367
0x06da0fd433c1a5d7a4faa01111c044910a184553,11716077
0x06da0fd433c1a5d7a4faa01111c044910a184553,10905582
0x06da0fd433c1a5d7a4faa01111c044910a184553,11282930
0x06da0fd433c1a5d7a4faa01111c044910a184553,11749875
0x06da0fd433c1a5d7a4faa01111c044910a184553,12446708
0x06da0fd433c1a5d7a4faa01111c044910a184553,12157429
0x06da0fd433c1a5d7a4faa01111c044910a184553,13179381
0x06da0fd433c1a5d7a4faa01111c044910a184553,10838008
0x06da0fd433c1a5d7a4faa01111c044910a184553,10905593
0x06da0fd433c1a5d7a4faa01111c044910a184553,10852348
0x06da0fd433c1a5d7a4faa01111c044910a184553,11345917
0x088ee5007c98a9677165d78dd2109ae4a3d04d0,11847169
0x088ee5007c98a9677165d78dd2109ae4a3d04d0,11847170
0x088ee5007c98a9677165d78dd2109ae4a3d04d0,12465154
0x088ee5007c98a9677165d78dd2109ae4a3d04d0,12150276
0x088ee5007c98a9677165d78dd2109ae4a3d04d0,11847173
0x088ee5007c98a9677165d78dd2109ae4a3d04d0,11115526
0x088ee5007c98a9677165d78dd2109ae4a3d04d0,12465155
0x088ee5007c98a9677165d78dd2109ae4a3d04d0,11133456
0x088ee5007c98a9677165d78dd2109ae4a3d04d0,10830354
0x088ee5007c98a9677165d78dd2109ae4a3d04d0,10986514
0x088ee5007c98a9677165d78dd2109ae4a3d04d0,10928148
0x088ee5007c98a9677165d78dd2109ae4a3d04d0,11308055
0x088ee5007c98a9677165d78dd2109ae4a3d04d0,11015708
0x088ee5007c98a9677165d78dd2109ae4a3d04d0,11022881
0x088ee5007c98a9677165d78dd2109ae4a3d04d0,11089454
0x088ee5007c98a9677165d78dd2109ae4a3d04d0,10855472
0x088ee5007c98a9677165d78dd2109ae4a3d04d0,11080754
0x088ee5007c98a9677165d78dd2109ae4a3d04d0,11033653
0x088ee5007c98a9677165d78dd2109ae4a3d04d0,11022902
0x088ee5007c98a9677165d78dd2109ae4a3d04d0,11393078
0x088ee5007c98a9677165d78dd2109ae4a3d04d0,10843705
0x088ee5007c98a9677165d78dd2109ae4a3d04d0,11022906
0x088ee5007c98a9677165d78dd2109ae4a3d04d0,10865724
0x088ee5007c98a9677165d78dd2109ae4a3d04d0,11080767
0x088ee5007c98a9677165d78dd2109ae4a3d04d0,12419649
0x088ee5007c98a9677165d78dd2109ae4a3d04d0,11288130
0x088ee5007c98a9677165d78dd2109ae4a3d04d0,10837066
0x088ee5007c98a9677165d78dd2109ae4a3d04d0,10842703
0x088ee5007c98a9677165d78dd2109ae4a3d04d0,10922064
0x088ee5007c98a9677165d78dd2109ae4a3d04d0,11207248
0x088ee5007c98a9677165d78dd2109ae4a3d04d0,10963539
0x088ee5007c98a9677165d78dd2109ae4a3d04d0,10946132
0x088ee5007c98a9677165d78dd2109ae4a3d04d0,10843737
0x088ee5007c98a9677165d78dd2109ae4a3d04d0,10875487
0x088ee5007c98a9677165d78dd2109ae4a3d04d0,10974818
0x088ee5007c98a9677165d78dd2109ae4a3d04d0,11100773
0x088ee5007c98a9677165d78dd2109ae4a3d04d0,10974822
0x088ee5007c98a9677165d78dd2109ae4a3d04d0,12415589
0x088ee5007c98a9677165d78dd2109ae4a3d04d0,11009651
0x088ee5007c98a9677165d78dd2109ae4a3d04d0,10858100
0x088ee5007c98a9677165d78dd2109ae4a3d04d0,10862716
0x088ee5007c98a9677165d78dd2109ae4a3d04d0,10962556
0x088ee5007c98a9677165d78dd2109ae4a3d04d0,12465282
0x088ee5007c98a9677165d78dd2109ae4a3d04d0,10954883
0x088ee5007c98a9677165d78dd2109ae4a3d04d0,12184712
0x088ee5007c98a9677165d78dd2109ae4a3d04d0,10887817
0x088ee5007c98a9677165d78dd2109ae4a3d04d0,10958477
0x088ee5007c98a9677165d78dd2109ae4a3d04d0,10836111
0x088ee5007c98a9677165d78dd2109ae4a3d04d0,10834071
0x088ee5007c98a9677165d78dd2109ae4a3d04d0,11015320
0x088ee5007c98a9677165d78dd2109ae4a3d04d0,10901658
0x088ee5007c98a9677165d78dd2109ae4a3d04d0,10836123
0x088ee5007c98a9677165d78dd2109ae4a3d04d0,12184730
0x088ee5007c98a9677165d78dd2109ae4a3d04d0,10898077
0x088ee5007c98a9677165d78dd2109ae4a3d04d0,10846878
0x088ee5007c98a9677165d78dd2109ae4a3d04d0,11512991
0x088ee5007c98a9677165d78dd2109ae4a3d04d0,10870434
0x088ee5007c98a9677165d78dd2109ae4a3d04d0,11015332
0x088ee5007c98a9677165d78dd2109ae4a3d04d0,10836137
0x088ee5007c98a9677165d78dd2109ae4a3d04d0,10867369
0x088ee5007c98a9677165d78dd2109ae4a3d04d0,11053227
0x088ee5007c98a9677165d78dd2109ae4a3d04d0,11680937
0x088ee5007c98a9677165d78dd2109ae4a3d04d0,10842289
0x088ee5007c98a9677165d78dd2109ae4a3d04d0,12184753
0x088ee5007c98a9677165d78dd2109ae4a3d04d0,11513015
0x088ee5007c98a9677165d78dd2109ae4a3d04d0,10866362
0x088ee5007c98a9677165d78dd2109ae4a3d04d0,10840251
0x088ee5007c98a9677165d78dd2109ae4a3d04d0,10870460
0x088ee5007c98a9677165d78dd2109ae4a3d04d0,10837182
0x088ee5007c98a9677165d78dd2109ae4a3d04d0,11013310
0x088ee5007c98a9677165d78dd2109ae4a3d04d0,10841280
0x088ee5007c98a9677165d78dd2109ae4a3d04d0,11555008
0x088ee5007c98a9677165d78dd2109ae4a3d04d0,10836162
0x088ee5007c98a9677165d78dd2109ae4a3d04d0,10861763
0x088ee5007c98a9677165d78dd2109ae4a3d04d0,11680960
0x088ee5007c98a9677165d78dd2109ae4a3d04d0,10865871
0x088ee5007c98a9677165d78dd2109ae4a3d04d0,10870486
0x088ee5007c98a9677165d78dd2109ae4a3d04d0,10836184
0x088ee5007c98a9677165d78dd2109ae4a3d04d0,10887897
0x088ee5007c98a9677165d78dd2109ae4a3d04d0,11013340
0x088ee5007c98a9677165d78dd2109ae4a3d04d0,10870497
0x088ee5007c98a9677165d78dd2109ae4a3d04d0,10836194
0x088ee5007c98a9677165d78dd2109ae4a3d04d0,11331811
0x088ee5007c98a9677165d78dd2109ae4a3d04d0,11013350
0x088ee5007c98a9677165d78dd2109ae4a3d04d0,11912424
0x088ee5007c98a9677165d78dd2109ae4a3d04d0,10875114
0x088ee5007c98a9677165d78dd2109ae4a3d04d0,10893039
0x088ee5007c98a9677165d78dd2109ae4a3d04d0,10847984
0x088ee5007c98a9677165d78dd2109ae4a3d04d0,10849008
0x088ee5007c98a9677165d78dd2109ae4a3d04d0,10887922
0x088ee5007c98a9677165d78dd2109ae4a3d04d0,11513075
0x088ee5007c98a9677165d78dd2109ae4a3d04d0,11035380
0x088ee5007c98a9677165d78dd2109ae4a3d04d0,12479732
0x088ee5007c98a9677165d78dd2109ae4a3d04d0,11835131
0x088ee5007c98a9677165d78dd2109ae4a3d04d0,10854655
0x088ee5007c98a9677165d78dd2109ae4a3d04d0,10959618
0x088ee5007c98a9677165d78dd2109ae4a3d04d0,10975491
0x088ee5007c98a9677165d78dd2109ae4a3d04d0,10848516
0x088ee5007c98a9677165d78dd2109ae4a3d04d0,10975492
0x088ee5007c98a9677165d78dd2109ae4a3d04d0,10945799
0x088ee5007c98a9677165d78dd2109ae4a3d04d0,10975497
0x088ee5007c98a9677165d78dd2109ae4a3d04d0,10850062
0x088ee5007c98a9677165d78dd2109ae4a3d04d0,10831124
0x088ee5007c98a9677165d78dd2109ae4a3d04d0,10926361
0x088ee5007c98a9677165d78dd2109ae4a3d04d0,10859807
0x088ee5007c98a9677165d78dd2109ae4a3d04d0,11508000
0x088ee5007c98a9677165d78dd2109ae4a3d04d0,10836258
0x088ee5007c98a9677165d78dd2109ae4a3d04d0,10843939
0x088ee5007c98a9677165d78dd2109ae4a3d04d0,11513641
0x088ee5007c98a9677165d78dd2109ae4a3d04d0,10906412
0x088ee5007c98a9677165d78dd2109ae4a3d04d0,10839344
0x088ee5007c98a9677165d78dd2109ae4a3d04d0,10894128
0x088ee5007c98a9677165d78dd2109ae4a3d04d0,10894130
0x088ee5007c98a9677165d78dd2109ae4a3d04d0,10962226
0x088ee5007c98a9677165d78dd2109ae4a3d04d0,10986292
0x088ee5007c98a9677165d78dd2109ae4a3d04d0,11158835
0x088ee5007c98a9677165d78dd2109ae4a3d04d0,10894144
0x088ee5007c98a9677165d78dd2109ae4a3d04d0,11532609
0x088ee5007c98a9677165d78dd2109ae4a3d04d0,11907396
0x088ee5007c98a9677165d78dd2109ae4a3d04d0,10854726
0x088ee5007c98a9677165d78dd2109ae4a3d04d0,10859346
0x088ee5007c98a9677165d78dd2109ae4a3d04d0,10983764
0x088ee5007c98a9677165d78dd2109ae4a3d04d0,10843477
0x088ee5007c98a9677165d78dd2109ae4a3d04d0,11026261
0x088ee5007c98a9677165d78dd2109ae4a3d04d0,10854746
0x088ee5007c98a9677165d78dd2109ae4a3d04d0,11034973
0x088ee5007c98a9677165d78dd2109ae4a3d04d0,11826525
0x088ee5007c98a9677165d78dd2109ae4a3d04d0,10839394
0x088ee5007c98a9677165d78dd2109ae4a3d04d0,10842981
0x088ee5007c98a9677165d78dd2109ae4a3d04d0,10976103
0x088ee5007c98a9677165d78dd2109ae4a3d04d0,12294504
0x088ee5007c98a9677165d78dd2109ae4a3d04d0,11228009
0x088ee5007c98a9677165d78dd2109ae4a3d04d0,10858859
0x088ee5007c98a9677165d78dd2109ae4a3d04d0,10954603
0x088ee5007c98a9677165d78dd2109ae4a3d04d0,11184496
0x088ee5007c98a9677165d78dd2109ae4a3d04d0,10850676
0x088ee5007c98a9677165d78dd2109ae4a3d04d0,11332981
0x088ee5007c98a9677165d78dd2109ae4a3d04d0,10836344
0x088ee5007c98a9677165d78dd2109ae4a3d04d0,11512696
0x088ee5007c98a9677165d78dd2109ae4a3d04d0,10833274
0x088ee5007c98a9677165d78dd2109ae4a3d04d0,10848124
0x088ee5007c98a9677165d78dd2109ae4a3d04d0,10836348
0x088ee5007c98a9677165d78dd2109ae4a3d04d0,10870653
0x088ee5007c98a9677165d78dd2109ae4a3d04d0,11211647
0x088ee5007c98a9677165d78dd2109ae4a3d04d0,10880899
0x088ee5007c98a9677165d78dd2109ae4a3d04d0,11211652
0x088ee5007c98a9677165d78dd2109ae4a3d04d0,11347331
0x088ee5007c98a9677165d78dd2109ae4a3d04d0,11502470
0x088ee5007c98a9677165d78dd2109ae4a3d04d0,11619207
0x088ee5007c98a9677165d78dd2109ae4a3d04d0,10861448
0x088ee5007c98a9677165d78dd2109ae4a3d04d0,11514249
0x088ee5007c98a9677165d78dd2109ae4a3d04d0,10849163
0x088ee5007c98a9677165d78dd2109ae4a3d04d0,11514256
0x088ee5007c98a9677165d78dd2109ae4a3d04d0,11502481
0x088ee5007c98a9677165d78dd2109ae4a3d04d0,10958740
0x088ee5007c98a9677165d78dd2109ae4a3d04d0,11701652
0x088ee5007c98a9677165d78dd2109ae4a3d04d0,11517338
0x088ee5007c98a9677165d78dd2109ae4a3d04d0,10954651
0x088ee5007c98a9677165d78dd2109ae4a3d04d0,10850720
0x088ee5007c98a9677165d78dd2109ae4a3d04d0,13014432
0x088ee5007c98a9677165d78dd2109ae4a3d04d0,10873764
0x088ee5007c98a9677165d78dd2109ae4a3d04d0,10933670
0x088ee5007c98a9677165d78dd2109ae4a3d04d0,10844583
0x088ee5007c98a9677165d78dd2109ae4a3d04d0,10990509
0x088ee5007c98a9677165d78dd2109ae4a3d04d0,10972592
0x088ee5007c98a9677165d78dd2109ae4a3d04d0,10857905
0x088ee5007c98a9677165d78dd2109ae4a3d04d0,10858937
0x088ee5007c98a9677165d78dd2109ae4a3d04d0,12416447
0x088ee5007c98a9677165d78dd2109ae4a3d04d0,10842560
0x088ee5007c98a9677165d78dd2109ae4a3d04d0,11337153
0x088ee5007c98a9677165d78dd2109ae4a3d04d0,10857923
0x088ee5007c98a9677165d78dd2109ae4a3d04d0,11337155
0x088ee5007c98a9677165d78dd2109ae4a3d04d0,10870214
0x088ee5007c98a9677165d78dd2109ae4a3d04d0,10869193
0x088ee5007c98a9677165d78dd2109ae4a3d04d0,10858957
0x088ee5007c98a9677165d78dd2109ae4a3d04d0,10888141
0x088ee5007c98a9677165d78dd2109ae4a3d04d0,10837455
0x088ee5007c98a9677165d78dd2109ae4a3d04d0,10843599
0x088ee5007c98a9677165d78dd2109ae4a3d04d0,10941390
0x088ee5007c98a9677165d78dd2109ae4a3d04d0,12149714
0x088ee5007c98a9677165d78dd2109ae4a3d04d0,10845653
0x088ee5007c98a9677165d78dd2109ae4a3d04d0,11345877
